name	break5	break3	delread	wtread	heteroplasmy	sample	cluster	pt	total_depth	p_value	q_value
c165_m91.Glutamatergic_neuron	11889	11898	2	122	1.61290322580645	c165_m91	Glutamatergic_neuron	wt	124	0.13268034431168585	0.25604483466106187
c165_m91.Glutamatergic_neuron	779	15709	3	382	0.779220779220779	c165_m91	Glutamatergic_neuron	wt	385	0.2952302694968487	0.4212930371831998
c165_m91.Glutamatergic_neuron	952	4192	2	113	1.73913043478261	c165_m91	Glutamatergic_neuron	wt	115	0.11840520309395552	0.2370717863271913
c165_m91.Glutamatergic_neuron	10980	14336	4	34	10.5263157894737	c165_m91	Glutamatergic_neuron	wt	38	0.00010994979648637493	0.001572941094844512
c165_m91.Glutamatergic_neuron	1899	4011	4	230	1.70940170940171	c165_m91	Glutamatergic_neuron	wt	234	0.04836007916001772	0.13235543692859408
c165_m91.Glutamatergic_neuron	9578	13943	2	33	5.71428571428571	c165_m91	Glutamatergic_neuron	wt	35	0.01533629280738702	0.05975093460609977
c165_m91.Microglia	2258	8621	3	390	0.763358778625954	c165_m91	Microglia	wt	393	0.3039502954242064	0.42850856879589266
c165_m91.Microglia	1692	3959	2	220	0.900900900900901	c165_m91	Microglia	wt	222	0.2918249549894266	0.41867325873997147
c165_m91.Microglia	1286	7105	2	90	2.17391304347826	c165_m91	Microglia	wt	92	0.08340117175326545	0.1874253289896228
c165_m91.Microglia	1483	7394	2	5	28.5714285714286	c165_m91	Microglia	wt	7	0.000619387016879358	0.005876401927924453
c165_m91.Microglia	1695	4016	8	329	2.37388724035608	c165_m91	Microglia	wt	337	0.003607670107168781	0.02111068894969087
c165_m91.Microglia	1319	7215	3	118	2.47933884297521	c165_m91	Microglia	wt	121	0.0317331332023475	0.0993166039148695
c165_m91.Microglia	684	5271	3	326	0.911854103343465	c165_m91	Microglia	wt	329	0.23319174746803495	0.36582073655916336
c165_m91.Microglia	703	4107	2	229	0.865800865800866	c165_m91	Microglia	wt	231	0.3059055984645407	0.43016492683308283
c165_m91.Microglia	1261	9053	2	261	0.760456273764259	c165_m91	Microglia	wt	263	0.35443611077348725	0.47123065445844753
c165_m91.Microglia	7400	13145	3	6	33.3333333333333	c165_m91	Microglia	wt	9	1.81034726924878e-05	0.0003800891141686674
c165_m91.Microglia	2486	6564	2	70	2.77777777777778	c165_m91	Microglia	wt	72	0.055604664151419736	0.14564302305036517
c165_m91.Microglia	1971	2226	2	580	0.343642611683849	c165_m91	Microglia	wt	582	0.6899256104862819	0.737058337704426
c165_m91.Microglia	1049	11910	5	194	2.51256281407035	c165_m91	Microglia	wt	199	0.00952215874418294	0.04267093864117553
c165_m91.Microglia	1139	8922	2	140	1.40845070422535	c165_m91	Microglia	wt	142	0.16181300949585697	0.2923593617783711
c165_m91.Microglia	8969	9029	3	366	0.813008130081301	c165_m91	Microglia	wt	369	0.27765670531260245	0.40619859832512906
c165_m91.Microglia	2212	4037	2	552	0.36101083032491	c165_m91	Microglia	wt	554	0.6699516374928611	0.7218414530838976
c165_m91.Microglia	2430	8963	2	333	0.597014925373134	c165_m91	Microglia	wt	335	0.45354193872637083	0.5561959686652492
c165_m91.Microglia	2181	13707	2	350	0.568181818181818	c165_m91	Microglia	wt	352	0.4747890754510906	0.5711322167561528
c165_m91.Microglia	9555	15536	2	76	2.56410256410256	c165_m91	Microglia	wt	78	0.0636115822866622	0.15798385852684174
c165_m91.Microglia	6981	11949	2	123	1.6	c165_m91	Microglia	wt	125	0.13428090093047662	0.2586932394731145
c165_m91.Microglia	9667	9789	2	652	0.305810397553517	c165_m91	Microglia	wt	654	0.735149060168732	0.7720937906125984
c165_m91.Microglia	1530	11979	3	115	2.54237288135593	c165_m91	Microglia	wt	118	0.02990723775271098	0.09619100936776191
c165_m91.Microglia	1691	2887	2	374	0.531914893617021	c165_m91	Microglia	wt	376	0.503393518397098	0.5951224207327528
c165_m91.Microglia	1118	9788	2	568	0.350877192982456	c165_m91	Microglia	wt	570	0.6815413894918866	0.7310289028726835
c165_m91.Microglia	5284	10081	3	404	0.737100737100737	c165_m91	Microglia	wt	407	0.31908647873098495	0.4410415059570304
c165_m91.Microglia	6415	14615	2	17	10.5263157894737	c165_m91	Microglia	wt	19	0.004757092326147516	0.025805518778802616
c165_m91.Microglia	3498	4180	3	9	25.0	c165_m91	Microglia	wt	12	4.650511746051578e-05	0.0008174446034241823
c165_m91.Microglia	1147	11961	2	128	1.53846153846154	c165_m91	Microglia	wt	130	0.14232023372138092	0.26870202328328996
c165_m91.Microglia	2075	8931	3	538	0.55452865064695	c165_m91	Microglia	wt	541	0.4530937641206032	0.5561959686652492
c165_m91.Microglia	6343	6485	2	38	5.0	c165_m91	Microglia	wt	40	0.019638369756599383	0.07211336586735077
c165_m91.Microglia	1222	8027	3	316	0.940438871473354	c165_m91	Microglia	wt	319	0.22202426352872207	0.3542857266371409
c165_m91.Microglia	2870	3976	3	166	1.77514792899408	c165_m91	Microglia	wt	169	0.06722802234868064	0.16356173892235337
c165_m91.OPC	1651	5327	3	146	2.01342281879195	c165_m91	OPC	wt	149	0.051097911490634695	0.1373616055779658
c165_m91.OPC	2327	5347	2	347	0.573065902578797	c165_m91	OPC	wt	349	0.4710993943447822	0.568200998232337
c165_m91.OPC	14799	15546	2	48	4.0	c165_m91	OPC	wt	50	0.029443562407946766	0.09496910065436599
c165_m91.OPC	2184	9025	2	418	0.476190476190476	c165_m91	OPC	wt	420	0.5517357394430163	0.632327919730624
c165_m91.OPC	2170	8087	2	644	0.309597523219814	c165_m91	OPC	wt	646	0.7305259807237983	0.7686624878381496
c165_m91.OPC	1702	4067	4	359	1.10192837465565	c165_m91	OPC	wt	363	0.137107920591081	0.2620246185758754
c165_m91.OPC	2323	11914	3	384	0.775193798449612	c165_m91	OPC	wt	387	0.29741477300101926	0.42339605305208955
c165_m91.OPC	1707	7252	2	254	0.78125	c165_m91	OPC	wt	256	0.34403838003253706	0.4621487125140864
c165_m91.OPC	1080	10976	2	26	7.14285714285714	c165_m91	OPC	wt	28	0.010071526200100989	0.04383336978642801
c165_m91.OPC	10848	13066	2	27	6.89655172413793	c165_m91	OPC	wt	29	0.010766212948489784	0.04614818121115422
c165_m91.OPC	1105	11950	4	159	2.45398773006135	c165_m91	OPC	wt	163	0.017540515462861506	0.06667748333954478
c165_m91.OPC	2226	2232	2	322	0.617283950617284	c165_m91	OPC	wt	324	0.43935342570560276	0.5436474176193474
c165_m91.OPC	1497	11950	2	162	1.21951219512195	c165_m91	OPC	wt	164	0.1979291027785669	0.32963954502416487
c165_m91.OPC	1530	9026	4	148	2.63157894736842	c165_m91	OPC	wt	152	0.014215474748102475	0.057406213697813645
c165_m91.OPC	4089	7419	2	152	1.2987012987013	c165_m91	OPC	wt	154	0.18148285027120292	0.3116337470578967
c165_m91.OPC	1140	8194	2	271	0.732600732600733	c165_m91	OPC	wt	273	0.3690653627605849	0.48485267094995727
c165_m91.OPC	1770	8860	2	74	2.63157894736842	c165_m91	OPC	wt	76	0.06090753325998255	0.1537926693219204
c165_m91.OPC	2370	4084	2	279	0.711743772241993	c165_m91	OPC	wt	281	0.3805737836928993	0.49466956407202584
c165_m91.OPC	790	5226	2	109	1.8018018018018	c165_m91	OPC	wt	111	0.11214736304997563	0.22816881625466107
c165_m91.OPC	6074	11962	2	160	1.23456790123457	c165_m91	OPC	wt	162	0.1946389438348447	0.32667935243931184
c165_m91.OPC	1526	12056	2	29	6.45161290322581	c165_m91	OPC	wt	31	0.01221423328109772	0.05053973351257131
c165_m91.OPC	1704	5318	2	341	0.583090379008746	c165_m91	OPC	wt	343	0.4636432513164187	0.5626497577521966
c165_m91.Oligodendrocyte	10089	10290	2	316	0.628930817610063	c165_m91	Oligodendrocyte	wt	318	0.4314679765042708	0.5371142666612321
c165_m91.Oligodendrocyte	1023	4150	2	130	1.51515151515152	c165_m91	Oligodendrocyte	wt	132	0.1455514410723887	0.2728713457061938
c165_m91.Oligodendrocyte	2060	5320	4	452	0.87719298245614	c165_m91	Oligodendrocyte	wt	456	0.21483002543791763	0.3463399094777662
c165_m91.Oligodendrocyte	1528	5333	7	184	3.66492146596859	c165_m91	Oligodendrocyte	wt	191	0.0006052128053494199	0.005814915407329702
c165_m91.Oligodendrocyte	8462	8964	2	157	1.25786163522013	c165_m91	Oligodendrocyte	wt	159	0.18970388061830568	0.3212498501135236
c165_m91.Oligodendrocyte	3167	14424	2	26	7.14285714285714	c165_m91	Oligodendrocyte	wt	28	0.010071526200100989	0.04383336978642801
c165_m91.Oligodendrocyte	1096	8895	2	50	3.84615384615385	c165_m91	Oligodendrocyte	wt	52	0.03157930297136746	0.09910874669560653
c165_m91.Oligodendrocyte	1263	5319	2	228	0.869565217391304	c165_m91	Oligodendrocyte	wt	230	0.30434974643695045	0.42850856879589266
c165_m91.Oligodendrocyte	1478	5305	5	188	2.59067357512953	c165_m91	Oligodendrocyte	wt	193	0.008528113137650006	0.03966665956845413
c165_m91.Oligodendrocyte	1231	5318	2	200	0.99009900990099	c165_m91	Oligodendrocyte	wt	202	0.25996244354604936	0.3901157119395546
c165_m91.Oligodendrocyte	2260	5303	2	478	0.416666666666667	c165_m91	Oligodendrocyte	wt	480	0.6096818679613978	0.6765126672877267
c165_m91.Oligodendrocyte	8391	10097	3	280	1.06007067137809	c165_m91	Oligodendrocyte	wt	283	0.18201078343183053	0.31242199199975457
c165_m91.Oligodendrocyte	2540	9053	2	174	1.13636363636364	c165_m91	Oligodendrocyte	wt	176	0.21764822030292752	0.3488987907648555
c165_m91.Oligodendrocyte	2414	11950	5	270	1.81818181818182	c165_m91	Oligodendrocyte	wt	275	0.02840891085594588	0.09295412029705236
c165_m91.Oligodendrocyte	2333	8963	2	368	0.540540540540541	c165_m91	Oligodendrocyte	wt	370	0.4963935437387814	0.5893049007474801
c165_m91.Oligodendrocyte	1490	15660	2	168	1.17647058823529	c165_m91	Oligodendrocyte	wt	170	0.20779564552510799	0.33934218669656635
c165_m91.Oligodendrocyte	977	11949	3	263	1.12781954887218	c165_m91	Oligodendrocyte	wt	266	0.16339274531306291	0.2943734684395515
c165_m91.Oligodendrocyte	11657	15635	25	168	12.9533678756477	c165_m91	Oligodendrocyte	wt	193	0.0	0.0
c165_m91.Oligodendrocyte	1233	11950	2	198	1.0	c165_m91	Oligodendrocyte	wt	200	0.2567381356332743	0.38642796053664086
c165_m91.Oligodendrocyte	1703	2232	2	438	0.454545454545455	c165_m91	Oligodendrocyte	wt	440	0.5720326515463237	0.6478941245660783
c165_m91.Oligodendrocyte	3202	8924	2	120	1.63934426229508	c165_m91	Oligodendrocyte	wt	122	0.12948724270592726	0.25181159762923677
c165_m91.VC	3186	11950	3	242	1.22448979591837	c165_m91	VC	wt	245	0.14084951420903524	0.26692542705306094
c165_m91.VC	1482	5316	2	240	0.826446280991736	c165_m91	VC	wt	242	0.3228694371204994	0.4439699506796437
c165_m91.VC	1090	15617	3	260	1.14068441064639	c165_m91	VC	wt	263	0.1601372532805342	0.2907994901269956
c165_m91.VC	952	11863	2	304	0.65359477124183	c165_m91	VC	wt	306	0.41538766250133263	0.5242925269812256
c165_m91.VC	1692	5368	3	368	0.808625336927224	c165_m91	VC	wt	371	0.2798621736738772	0.4075706350709805
c165_m91.VC	9452	13672	3	16	15.7894736842105	c165_m91	VC	wt	19	0.00019585325682269783	0.00247407944203603
c165_m91.VC	1272	4050	2	310	0.641025641025641	c165_m91	VC	wt	312	0.4234793256499323	0.5311058467429322
c165_m91.VC	1656	5368	2	105	1.86915887850467	c165_m91	VC	wt	107	0.10595209521784943	0.21967428854936832
c165_m91.VC	2057	11093	2	585	0.340715502555366	c165_m91	VC	wt	587	0.6933433168908146	0.7393162337408522
c165_m91.VC	2507	5320	3	320	0.928792569659443	c165_m91	VC	wt	323	0.22649115482388416	0.35876262211886645
c165_m91.VC	1311	1362	2	149	1.32450331125828	c165_m91	VC	wt	151	0.1765551722001859	0.3067486320316729
c165_m91.VC	686	3984	2	340	0.584795321637427	c165_m91	VC	wt	342	0.46239058648619946	0.5617308625006469
c165_m91.VC	1149	13054	3	9	25.0	c165_m91	VC	wt	12	4.650511746051578e-05	0.0008174446034241823
c165_m91.VC	1379	8190	2	412	0.483091787439614	c165_m91	VC	wt	414	0.5454467746822008	0.6268435205686403
c165_m91.VC	1105	9787	4	436	0.909090909090909	c165_m91	VC	wt	440	0.20111724260989428	0.3334043049078081
c165_m91.VC	3148	5359	2	218	0.909090909090909	c165_m91	VC	wt	220	0.2886727951758741	0.4157291604073004
c165_m91.VC	4522	5320	2	224	0.884955752212389	c165_m91	VC	wt	226	0.29810443161969613	0.42339605305208955
c165_m91.VC	2173	5352	3	665	0.449101796407186	c165_m91	VC	wt	668	0.5584192338804269	0.6388575241290959
c165_m91.VC	5359	10751	3	139	2.11267605633803	c165_m91	VC	wt	142	0.04588227239247056	0.12844204030855183
c165_m91.VC	1303	8860	3	163	1.80722891566265	c165_m91	VC	wt	166	0.06469961870478702	0.15955017445688371
c165_m91.VC	5206	5323	2	240	0.826446280991736	c165_m91	VC	wt	242	0.3228694371204994	0.4439699506796437
c165_m91.VC	1234	5277	3	138	2.12765957446809	c165_m91	VC	wt	141	0.04515666981087185	0.12733738840326922
c165_m91.VC	1377	5280	2	167	1.18343195266272	c165_m91	VC	wt	169	0.2061519188007035	0.3380363718269184
c165_m91.VC	2276	11928	2	720	0.277008310249307	c165_m91	VC	wt	722	0.7708752555130904	0.8007144488666663
c165_m91.VC	2237	11953	2	722	0.276243093922652	c165_m91	VC	wt	724	0.7718360165559877	0.8009785663801839
c165_m91.VC	789	891	2	322	0.617283950617284	c165_m91	VC	wt	324	0.43935342570560276	0.5436474176193474
c165_m91.VC	955	8027	2	434	0.458715596330275	c165_m91	VC	wt	436	0.5680541447377289	0.6451604173267218
c165_m91.VC	2183	8191	2	829	0.240673886883273	c165_m91	VC	wt	831	0.8168597520099987	0.8379233149435296
c165_m91.VC	13369	14480	2	20	9.09090909090909	c165_m91	VC	wt	22	0.006334048039353335	0.03142768912304964
c165_m91.VC	8616	15655	3	354	0.840336134453782	c165_m91	VC	wt	357	0.26437925420247144	0.39478429957464867
c165_m91.VC	1096	3966	2	29	6.45161290322581	c165_m91	VC	wt	31	0.01221423328109772	0.05053973351257131
c165_m91.VC	3990	4023	3	168	1.75438596491228	c165_m91	VC	wt	171	0.06893369233050661	0.16584716027453467
c165_m91.VC	956	8931	4	433	0.91533180778032	c165_m91	VC	wt	437	0.19855527760340874	0.3305610073169819
c165_m91.VC	2384	11981	2	393	0.506329113924051	c165_m91	VC	wt	395	0.5249065588837438	0.6124134922916846
c165_m91.VC	1105	11950	6	223	2.62008733624454	c165_m91	VC	wt	229	0.004997720401088035	0.026917650853841138
c165_m91.VC	8096	8126	2	632	0.315457413249211	c165_m91	VC	wt	634	0.7234118539703522	0.7625924587995229
c165_m91.VC	1099	9010	2	214	0.925925925925926	c165_m91	VC	wt	216	0.28234446062779595	0.4097382812630575
c151_f77.Astrocyte	699	5297	2	64	3.03030303030303	c151_f77	Astrocyte	wt	66	0.04793458340069867	0.13127013026700993
c151_f77.Astrocyte	689	7409	4	50	7.40740740740741	c151_f77	Astrocyte	wt	54	0.0004176534846852542	0.004547468956289352
c151_f77.Astrocyte	10536	12008	2	48	4.0	c151_f77	Astrocyte	wt	50	0.029443562407946766	0.09496910065436599
c151_f77.Astrocyte	1531	7124	2	17	10.5263157894737	c151_f77	Astrocyte	wt	19	0.004757092326147516	0.025805518778802616
c151_f77.Astrocyte	11867	13781	2	60	3.2258064516129	c151_f77	Astrocyte	wt	62	0.04302801758016628	0.122486148484728
c151_f77.Astrocyte	1235	14334	2	12	14.2857142857143	c151_f77	Astrocyte	wt	14	0.0025936521428441273	0.016268519227622544
c151_f77.Dopaminergic_neuron	9025	15730	2	630	0.316455696202532	c151_f77	Dopaminergic_neuron	wt	632	0.7222048010833321	0.7616741332355607
c151_f77.Dopaminergic_neuron	2251	10951	2	547	0.364298724954463	c151_f77	Dopaminergic_neuron	wt	549	0.6662307719162974	0.7195419268017168
c151_f77.Dopaminergic_neuron	3210	12009	2	186	1.06382978723404	c151_f77	Dopaminergic_neuron	wt	188	0.23727374310318927	0.3698990804307196
c151_f77.Dopaminergic_neuron	2275	5319	3	678	0.440528634361233	c151_f77	Dopaminergic_neuron	wt	681	0.5679950456882052	0.6451604173267218
c151_f77.Dopaminergic_neuron	2375	8900	3	430	0.69284064665127	c151_f77	Dopaminergic_neuron	wt	433	0.3467173507479373	0.464780109528173
c151_f77.Dopaminergic_neuron	1095	8025	3	368	0.808625336927224	c151_f77	Dopaminergic_neuron	wt	371	0.2798621736738772	0.4075706350709805
c151_f77.Dopaminergic_neuron	1118	9839	3	806	0.370828182941904	c151_f77	Dopaminergic_neuron	wt	809	0.6513462083456647	0.7075101927778658
c151_f77.Dopaminergic_neuron	15293	15617	3	262	1.13207547169811	c151_f77	Dopaminergic_neuron	wt	265	0.16230644409042072	0.29295727394883914
c151_f77.Dopaminergic_neuron	1057	4087	2	279	0.711743772241993	c151_f77	Dopaminergic_neuron	wt	281	0.3805737836928993	0.49466956407202584
c151_f77.Dopaminergic_neuron	1247	8963	5	572	0.866551126516464	c151_f77	Dopaminergic_neuron	wt	577	0.1973613277031503	0.32963954502416487
c151_f77.Dopaminergic_neuron	8922	10971	2	334	0.595238095238095	c151_f77	Dopaminergic_neuron	wt	336	0.45481461105798937	0.5571343285759648
c151_f77.Dopaminergic_neuron	2216	12009	2	714	0.279329608938547	c151_f77	Dopaminergic_neuron	wt	716	0.7679638561222768	0.7987880934666343
c151_f77.Dopaminergic_neuron	1931	9009	3	506	0.589390962671906	c151_f77	Dopaminergic_neuron	wt	509	0.4231225899244999	0.5311058467429322
c151_f77.Dopaminergic_neuron	2208	12008	2	705	0.282885431400283	c151_f77	Dopaminergic_neuron	wt	707	0.7635135697207373	0.7950709618102282
c151_f77.Dopaminergic_neuron	1350	8188	3	482	0.618556701030928	c151_f77	Dopaminergic_neuron	wt	485	0.3997609250350317	0.5114007884439686
c151_f77.Dopaminergic_neuron	961	8028	2	532	0.374531835205993	c151_f77	Dopaminergic_neuron	wt	534	0.6547762642457022	0.7102153452174742
c151_f77.Dopaminergic_neuron	1277	3960	2	153	1.29032258064516	c151_f77	Dopaminergic_neuron	wt	155	0.1831263880061853	0.3137431694779185
c151_f77.Dopaminergic_neuron	788	11853	2	288	0.689655172413793	c151_f77	Dopaminergic_neuron	wt	290	0.3933093093324507	0.5065770286346674
c151_f77.Dopaminergic_neuron	2213	4050	2	750	0.265957446808511	c151_f77	Dopaminergic_neuron	wt	752	0.7847937250111172	0.8120099345027189
c151_f77.Dopaminergic_neuron	2397	5171	2	202	0.980392156862745	c151_f77	Dopaminergic_neuron	wt	204	0.26318046310184917	0.39351249593369136
c151_f77.Dopaminergic_neuron	2075	8028	2	874	0.228310502283105	c151_f77	Dopaminergic_neuron	wt	876	0.8325454959236562	0.8511257493268217
c151_f77.Dopaminergic_neuron	2339	11918	2	698	0.285714285714286	c151_f77	Dopaminergic_neuron	wt	700	0.7599818051460251	0.7923028704223503
c151_f77.Dopaminergic_neuron	1105	13159	2	11	15.3846153846154	c151_f77	Dopaminergic_neuron	wt	13	0.002233982123643896	0.014811562764217938
c151_f77.Dopaminergic_neuron	6457	11919	2	376	0.529100529100529	c151_f77	Dopaminergic_neuron	wt	378	0.50570466744757	0.5970764558382531
c151_f77.Dopaminergic_neuron	9785	9836	3	1770	0.169204737732657	c151_f77	Dopaminergic_neuron	wt	1773	0.9151052917951011	0.9201779375367591
c151_f77.Dopaminergic_neuron	936	8860	5	288	1.70648464163823	c151_f77	Dopaminergic_neuron	wt	293	0.034626411283827596	0.10560240428524421
c151_f77.Dopaminergic_neuron	925	7321	3	326	0.911854103343465	c151_f77	Dopaminergic_neuron	wt	329	0.23319174746803495	0.36582073655916336
c151_f77.Dopaminergic_neuron	951	5321	2	370	0.537634408602151	c151_f77	Dopaminergic_neuron	wt	372	0.4987379831954173	0.5912884792948229
c151_f77.Dopaminergic_neuron	1254	11987	2	340	0.584795321637427	c151_f77	Dopaminergic_neuron	wt	342	0.46239058648619946	0.5617308625006469
c151_f77.Dopaminergic_neuron	1095	5057	3	12	20.0	c151_f77	Dopaminergic_neuron	wt	15	9.434544311404114e-05	0.0013801825307166986
c151_f77.Dopaminergic_neuron	686	7226	2	317	0.626959247648903	c151_f77	Dopaminergic_neuron	wt	319	0.4327893879431155	0.538020798882135
c151_f77.Dopaminergic_neuron	1486	5319	2	205	0.966183574879227	c151_f77	Dopaminergic_neuron	wt	207	0.2679952131985086	0.39821700257379966
c151_f77.Dopaminergic_neuron	900	12008	3	350	0.84985835694051	c151_f77	Dopaminergic_neuron	wt	353	0.25993853700892344	0.3901157119395546
c151_f77.Dopaminergic_neuron	1530	14425	2	22	8.33333333333333	c151_f77	Dopaminergic_neuron	wt	24	0.0074956694786720846	0.0360093867434088
c151_f77.Dopaminergic_neuron	1236	11975	4	350	1.12994350282486	c151_f77	Dopaminergic_neuron	wt	354	0.12997583757610665	0.25265341766294197
c151_f77.Dopaminergic_neuron	1082	5302	3	202	1.46341463414634	c151_f77	Dopaminergic_neuron	wt	205	0.10011246275944063	0.2113640682560816
c151_f77.Dopaminergic_neuron	8580	11452	2	18	10.0	c151_f77	Dopaminergic_neuron	wt	20	0.0052602189318436965	0.0275781420299551
c151_f77.Dopaminergic_neuron	2519	5320	2	292	0.680272108843537	c151_f77	Dopaminergic_neuron	wt	294	0.39889678664591033	0.51058338341496
c151_f77.Dopaminergic_neuron	1064	15674	2	490	0.40650406504065	c151_f77	Dopaminergic_neuron	wt	492	0.62024931916124	0.6830574702273491
c151_f77.Dopaminergic_neuron	6463	15615	5	292	1.68350168350168	c151_f77	Dopaminergic_neuron	wt	297	0.03609707420217867	0.10847460994303199
c151_f77.Dopaminergic_neuron	11955	14234	2	336	0.591715976331361	c151_f77	Dopaminergic_neuron	wt	338	0.4573513711537671	0.5587522812991201
c151_f77.Dopaminergic_neuron	2411	4011	3	271	1.09489051094891	c151_f77	Dopaminergic_neuron	wt	274	0.1721210647775563	0.30242891467114213
c151_f77.Dopaminergic_neuron	2415	11963	3	461	0.646551724137931	c151_f77	Dopaminergic_neuron	wt	464	0.37872352969563106	0.49351947635220417
c151_f77.Dopaminergic_neuron	5378	6180	2	114	1.72413793103448	c151_f77	Dopaminergic_neuron	wt	116	0.1199786552514106	0.23856303562759015
c151_f77.Dopaminergic_neuron	4980	5318	2	196	1.01010101010101	c151_f77	Dopaminergic_neuron	wt	198	0.2535077709786069	0.3836028499793067
c151_f77.Dopaminergic_neuron	1104	5302	3	181	1.6304347826087	c151_f77	Dopaminergic_neuron	wt	184	0.08039152642644609	0.18333689524984395
c151_f77.Dopaminergic_neuron	8652	12008	4	191	2.05128205128205	c151_f77	Dopaminergic_neuron	wt	195	0.02946919347215693	0.09498421634415898
c151_f77.Dopaminergic_neuron	1309	5303	2	318	0.625	c151_f77	Dopaminergic_neuron	wt	320	0.43410793186387153	0.539364238630865
c151_f77.Dopaminergic_neuron	2055	9266	3	536	0.556586270871985	c151_f77	Dopaminergic_neuron	wt	539	0.4512607553646535	0.5550495051745874
c151_f77.Dopaminergic_neuron	11257	12008	2	204	0.970873786407767	c151_f77	Dopaminergic_neuron	wt	206	0.26639197005392656	0.39665931628995404
c151_f77.Dopaminergic_neuron	2253	5293	3	630	0.4739336492891	c151_f77	Dopaminergic_neuron	wt	633	0.5315486208832931	0.617620547195935
c151_f77.Dopaminergic_neuron	1234	11906	4	347	1.13960113960114	c151_f77	Dopaminergic_neuron	wt	351	0.1276207904143173	0.249465639883159
c151_f77.Dopaminergic_neuron	1105	9838	2	814	0.245098039215686	c151_f77	Dopaminergic_neuron	wt	816	0.8112396224763769	0.8334779537676414
c151_f77.Dopaminergic_neuron	1260	5304	4	296	1.33333333333333	c151_f77	Dopaminergic_neuron	wt	300	0.08965561525887011	0.19660938839408898
c151_f77.Dopaminergic_neuron	1233	12013	2	219	0.904977375565611	c151_f77	Dopaminergic_neuron	wt	221	0.29024989333391393	0.41758981545131674
c151_f77.Dopaminergic_neuron	6330	13993	2	26	7.14285714285714	c151_f77	Dopaminergic_neuron	wt	28	0.010071526200100989	0.04383336978642801
c151_f77.Dopaminergic_neuron	1622	8920	2	295	0.673400673400673	c151_f77	Dopaminergic_neuron	wt	297	0.40305779013242815	0.5138788524741529
c151_f77.Dopaminergic_neuron	2357	11949	3	644	0.463678516228748	c151_f77	Dopaminergic_neuron	wt	647	0.5424895496288576	0.6250482996867046
c151_f77.Dopaminergic_neuron	1246	12008	3	260	1.14068441064639	c151_f77	Dopaminergic_neuron	wt	263	0.1601372532805342	0.2907994901269956
c151_f77.Dopaminergic_neuron	2430	8914	2	400	0.497512437810945	c151_f77	Dopaminergic_neuron	wt	402	0.5325856803182992	0.6183502458380663
c151_f77.Dopaminergic_neuron	1477	5375	2	112	1.75438596491228	c151_f77	Dopaminergic_neuron	wt	114	0.11683524561825087	0.23454972947267275
c151_f77.Dopaminergic_neuron	1525	13873	5	14	26.3157894736842	c151_f77	Dopaminergic_neuron	wt	19	1.9633497561066804e-07	8.321300134526912e-06
c151_f77.Dopaminergic_neuron	1098	5329	3	178	1.65745856353591	c151_f77	Dopaminergic_neuron	wt	181	0.07769241181874109	0.17930538809058058
c151_f77.Dopaminergic_neuron	1105	9787	5	1100	0.452488687782805	c151_f77	Dopaminergic_neuron	wt	1105	0.5356889787828224	0.6211581484991305
c151_f77.Dopaminergic_neuron	1041	4059	6	348	1.69491525423729	c151_f77	Dopaminergic_neuron	wt	354	0.026609770990819293	0.08866665058292836
c151_f77.Dopaminergic_neuron	1526	12056	2	73	2.66666666666667	c151_f77	Dopaminergic_neuron	wt	75	0.059568405755750065	0.15210738744500368
c151_f77.Dopaminergic_neuron	14823	15667	2	398	0.5	c151_f77	Dopaminergic_neuron	wt	400	0.530405040831677	0.616449733514007
c151_f77.Dopaminergic_neuron	8763	9025	2	344	0.578034682080925	c151_f77	Dopaminergic_neuron	wt	346	0.46738413663923484	0.565223215909048
c151_f77.Dopaminergic_neuron	1116	14268	2	20	9.09090909090909	c151_f77	Dopaminergic_neuron	wt	22	0.006334048039353335	0.03142768912304964
c151_f77.Dopaminergic_neuron	1129	12008	3	181	1.6304347826087	c151_f77	Dopaminergic_neuron	wt	184	0.08039152642644609	0.18333689524984395
c151_f77.Dopaminergic_neuron	1105	11950	2	326	0.609756097560976	c151_f77	Dopaminergic_neuron	wt	328	0.4445530241612039	0.5481370213624415
c151_f77.Dopaminergic_neuron	950	5320	5	370	1.33333333333333	c151_f77	Dopaminergic_neuron	wt	375	0.07079361378292237	0.16915123208933244
c151_f77.Dopaminergic_neuron	6545	11950	5	367	1.34408602150538	c151_f77	Dopaminergic_neuron	wt	372	0.06926316791472487	0.16601927404507255
c151_f77.Dopaminergic_neuron	2487	14244	2	103	1.9047619047619	c151_f77	Dopaminergic_neuron	wt	105	0.10288009756685801	0.21500518085977008
c151_f77.Dopaminergic_neuron	1106	11963	2	308	0.645161290322581	c151_f77	Dopaminergic_neuron	wt	310	0.420793537041362	0.5292009679652182
c151_f77.Dopaminergic_neuron	1514	4036	2	217	0.91324200913242	c151_f77	Dopaminergic_neuron	wt	219	0.2870936813942738	0.41516895571525253
c151_f77.Dopaminergic_neuron	7420	11889	5	238	2.05761316872428	c151_f77	Dopaminergic_neuron	wt	243	0.019004790626236168	0.07070281008201888
c151_f77.Dopaminergic_neuron	1527	7122	3	51	5.55555555555556	c151_f77	Dopaminergic_neuron	wt	54	0.004032711691465907	0.022946483714928342
c151_f77.Dopaminergic_neuron	2324	11808	2	495	0.402414486921529	c151_f77	Dopaminergic_neuron	wt	497	0.624557543501605	0.6866347781284312
